Filing Name,Extracted Arguments from ToC,Conclusion,URL,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_39393,"I. THE APA AUTHORIZES UNIVERSAL RELIEF FROM REGULATORY ACTION

A. The APA Authorizes Courts To “Set Aside” Regulations In Their Entirety And To “Stay” Their “Effective Date” Pending Litigation
B. Amici’s Suggestion That Courts May “Set Aside” Regulations Only As To Particular Plaintiffs Defies Text and Precedent
C. The Government And Amici’s Policy Concerns Are For Congress To Consider, Overstated, And Outweighed By Countervailing Concerns
II. NATIONWIDE INJUNCTIONS UNDER THE APA ARE CONSTITUTIONAL","CONCLUSION 
The Court should conclude that the APA authorizes 
federal courts to set aside regulations and to stay their 
effective date, with universal effect, while litigation is 
pending.  
 
 
 
 
   Respectfully submitted,  
 
DAVID S. KANTER 
CHRISTOPHER M. EGLESON* 
SIDLEY AUSTIN LLP 
SIDLEY AUSTIN LLP 
787 Seventh Avenue 
555 West Fifth Street 
New York, NY 10019 
Los Angeles, CA 90013 
 
(213) 896-6108 
 
cegleson@sidley.com 
Counsel for Amica Curiae 
April 8, 2020 
 
   * Counsel of Record 
                                            
16 The government has not disclosed its criteria for including 
cases on this secret list",http://www.supremecourt.gov/DocketPDF/19/19-431/141157/20200408142556753_Professor%20Mila%20Sohoni%20Amicus.pdf,True,Other,5.0,rl3315
scotus_filing_39561,"ARGUMENT

I. REVIEW IS WARRANTED TO RESOLVE THE CONFLICT AMONG THE FEDERAL APPEALS COURTS OVER CORPORATE ATS LIABILITY.

II. THE EXTRATERRITORIALITY STANDARD ADOPTED BY THE NINTH CIRCUIT CONFLICTS WITH DECISIONS OF THIS COURT AND OTHER APPEALS COURTS.

III. IMMEDIATE REVIEW IS WARRANTED TO END ABUSIVE ATS SUITS WHOSE PRINCIPAL GOAL IS TO ATTRACT PUBLICITY BY KEEPING LITIGATION ALIVE.

IV. REVIEW IS WARRANTED IN LIGHT OF THE ADVERSE “PRACTICAL CONSEQUENCES” OF THE NINTH CIRCUIT’S ATS STANDARD.

CONCLUSION","CONCLUSION
The Court should grant the Petitions.
Respectfully submitted,
Richard A. Samp
   (Counsel of Record)
Marc B. Robertson
WASHINGTON LEGAL FOUNDATION
2009 Massachusetts Avenue, NW
Washington, DC  2003",http://www.supremecourt.gov/DocketPDF/19/19-453/120492/20191028153739212_Nestle%20v%20Doe%20I-%20WLF%20Amicus.pdf,True,Grant,5.0,rl3315
scotus_filing_39565,"
ARGUMENT

A. The court of appeals’ decision effectively negates the presumption against extraterritoriality, exposing a wide range of American companies to ATS lawsuits.

B. The Ninth Circuit’s decision undermines the political branches’ solution to the problem of forced child labor in other countries.

C. If allowed to stand, the court of appeals’ decision will discourage American companies’ involvement in the fight against forced child labor.

CONCLUSION","CONCLUSION 
The petitions for writs of certiorari should be grant-
ed. 
 
Respectfully submitted. 
 
WILLIAM M. JAY 
ANDREW KIM 
GOODWIN PROCTER LLP 
901 New York Ave., N.W. 
Washington, D.C. 20001 
 
KEVIN P. MARTIN 
    Counsel of Record 
GOODWIN PROCTER LLP 
100 Northern Avenue 
Boston, MA 02210 
kmartin@goodwinlaw.com 
(617) 570-1000 
 
October 28, 2019",http://www.supremecourt.gov/DocketPDF/19/19-453/120469/20191028145716663_19-416%2019-453%20tsac%20National%20Confectioners%20Association.pdf,True,Grant,5.0,rl3315
scotus_filing_39695,"
ARGUMENT

I. Presidential electors are not officers of the federal government, but they do exercise “federal functions”.

II. The nature and scope of federal functions exercised by actors outside the federal government vary considerably.

III. Elector discretion is within the scope of elector authority, but the scope of authority of those exercising other federal functions varies with each function.

IV. The distinctions in scope of authority among different federal functions justify the Court distinguishing its presidential elector holding from other federal functions.

CONCLUSION","Conclusion 
 
The Court should carefully limit its holding to 
presidential electors, clarifying that the decision is 
not applicable to others performing federal functions. 
 
 
 
 
Respectfully submitted,  
 
Rita M. Dunaway 
Counsel of Record 
 
 
 
2379 Massanetta Springs Rd 
 
Harrisonburg, VA 22801   
rdunaway@cosaction.com 
(540) 830-1229 
 
March 5, 2020",http://www.supremecourt.gov/DocketPDF/19/19-465/137353/20200306161147332_19-465%20and%2019-518%20Amicus%20Citizens%20for%20Self-Governance.pdf,True,Other,5.0,rl3315
scotus_filing_39699,"ARGUMENT

I. The Framers Intended Each Elector To Exercise Independent Judgment.

A. The Federalist Papers and Other Contemporaneous Evidence Establish That the Framers Intended Each Elector to Exercise Independent Judgment.
B. Contemporaneous State Constitutional Provisions Modeled and Reflected Elector Independence.
II. Congress Has Consistently Recognized and Maintained Elector Independence.

A. The Twelfth Amendment Was Adopted to Prevent Strategic Partisan Voting Without Limiting Elector Independence.
The 1796 and 1800 elections.
Congress did not consider limiting elector independence as a response to concerns about the early elections.
B. The Deliberations and Actions of Subsequent Congresses Have Consistently Recognized Elector Independence.
C. Congress Understood That State Legislatures Lacked the Power to Prevent an Elector From Exercising Independent Judgment When It Approved and Implemented the Twenty-Third Amendment.
III. Congress Has Never Failed to Count an Anomalous Electoral Vote.

CONCLUSION","CONCLUSION 
In sum, the historical record confirms that, under 
our constitutional framework, each elector is free to vote 
as he or she chooses. Therefore, this Court should reverse 
in Chiafalo and affirm in Baca. 
 
 
 
 
 
 
 
 
 
 
 
Respectfully submitted. 
 
PETER K. STRIS 
MICHAEL N. DONOFRIO 
Counsel of Record 
BRIDGET C. ASAY 
STRIS & MAHER LLP 
777 S. Figueroa St., Ste. 3850 
Los Angeles, CA 90017 
(802) 858-4465 (direct) 
(213) 995-6800 
michael.donofrio@strismaher.com 
 
Counsel for Amici Curiae 
 
MARCH 6, 2020",http://www.supremecourt.gov/DocketPDF/19/19-465/137327/20200306152831186_2020%2003%2006%20Rosin%20et%20al%20amicus%20FINAL%20AS%20PRINTED%20pdfA.pdf,True,Affirm,5.0,rl3315
scotus_filing_39703,"ARGUMENT

I. THE ELECTORAL COLLEGE WAS A COMPROMISE TO WHICH ELECTOR INDEPENDENCE WAS CRUCIAL.

A. The Convention Debates Reveal That Elector Autonomy Was Key to the Electoral College Compromise.
B. The Ratification Debates Highlighted Elector Autonomy to Sell the Electoral College.
II. ELECTORS EXHIBITED AUTONOMY IN THE EARLY REPUBLIC.

A. Originalist Electors Voted Without Party Pressure.
B. Autonomous Electors Scattered Vice-Presidential Votes to Help Their Presidential Nominees.
C. Faithless Electors Emerged by 1796.
III. THE TWELFTH AMENDMENT DID NOT AFFECT ELECTORS’ AUTONOMY.

A. Vote-Scattering Failure and the Prospect of Minority Rule Spurred the Twelfth Amendment.
B. The Twelfth Amendment Congress Recognized Elector Autonomy But Sought Only Ballot Designation.
i. The House Debate.
ii. The Senate Debate.
iii. Debate Returns to the House.
C. The Twelfth Amendment’s Text Does Not Authorize Interference with Elector Autonomy.
CONCLUSION","CONCLUSION 
Electors’ independence did not arise, or endure, by 
chance. It was critical to the compromise that secured 
the Constitution’s passage, and it was well-known to 
those who crafted the Twelfth Amendment. At the 
Founding, the Framers carefully considered arguments 
that electors should not be deliberative, and they 
carefully calibrated electors’ independence from the 
states (on one hand) and the people (on the other). The 
Twelfth Amendment debates recognized, and did not 
disturb, this independence.  
 
MARCH 9, 2020 
Respectfully submitted, 
 
 
 
 
 
 
JESSICA RING AMUNSON 
Counsel of Record 
ZACHARY C. SCHAUF 
NOAH B.",http://www.supremecourt.gov/DocketPDF/19/19-465/137529/20200309153855527_19-465%2019-518%20ac%20Professor%20Foley.pdf,True,Other,5.0,rl3315
scotus_filing_39707,"
ARGUMENT

I. No matter how this Court rules on the existence and scope of discretion presidential electors may exercise, States and political parties will need to revisit their systems of selecting and appointing electors.

II. Practical issues with the fair, efficient operation of the process should be understood against the backdrop of modern presidential election reality affecting the relationship between the popular vote and electoral votes.

III. States should consider a proposed ballot form that enhances each voter’s control over how each vote cast is counted toward the State’s popular vote and the State’s electoral votes.

CONCLUSION","CONCLUSION 
Although MEVC does not take a position on the 
questions presented, it respectfully urges the Court to 
provide ample guidance on crucial practical issues 
that will inevitably arise no matter what the Court 
rules in Baca and Chiafalo. That guidance is needed 
to help the States implement presidential election 
procedures that comply with Constitutional require-
ments, promote an enduring regularity in presidential 
elections, and accurately reflect the choices of all vot-
ers in our democratic republic. 
 
 
Respectfully submitted, 
 
 
Reed E. Hundt 
Thea A. Cohen 
MAKING EVERY VOTE 
COUNT FOUNDATION 
6416 Brookside Drive 
Chevy Chase, MD 20815 
(202) 494-4111 
 
Jerrold J. Ganzfried 
  Counsel of Record 
GANZFRIE",http://www.supremecourt.gov/DocketPDF/19/19-465/137491/20200309134459107_MEVC%20Amicus%20Brief_Final.pdf,True,Other,5.0,rl3315
scotus_filing_39721,"ARGUMENT

A. Binding Electors Is Textually And Historically Consistent With The States’ Broad Constitutional Appointment Powers Under Article II, Section 1.

B. The Baca Court Interpreted The States’ Role And Powers Under Article II, Section 1 Too Restrictively.

CONCLUSION","CONCLUSION 
 
This Court should reverse the Tenth Circuit’s 
Baca decision and afﬁrm the decision of the Washing-
ton Supreme Court in Chiafalo. 
 
Respectfully submitted this 8th day of April 2020. 
JASON R. RAVNSBORG 
Attorney General 
PAUL S. SWEDLUND 
Assistant Attorney General 
OFFICE OF THE ATTORNEY GENERAL 
STATE OF SOUTH DAKOTA 
1302 East Highway 14, Suite 1 
Pierre, South Dakota 57501-8501 
605-773-3215 
paul.swedlund@state.sd.us",http://www.supremecourt.gov/DocketPDF/19/19-465/141203/20200408161330330_Colorado%20Brief.pdf,True,Reverse,5.0,rl3315
scotus_filing_39723,"
ARGUMENT

I. THE STATES’ PLENARY APPOINTMENT POWER INCLUDES THE ABILITY TO PLACE EX ANTE CONDITIONS ON ELECTOR APPOINTMENTS.

A. A Legally Mandated Pledge To Follow The State’s Popular Vote Is A Condition Of An Elector’s Appointment.
B. Enforcing An Elector’s Pledge Is A Valid Exercise Of The State’s Appointment Authority.
II. STATE AND FEDERAL LAW ARE NOT EQUIPPED TO HANDLE UNBOUND ELECTORS.

A. Unbinding Electors Would Require States To Radically Rework Their Electoral Processes And Would Undermine Established Election Laws And Practices.
B. Current Federal Law Does Not Address Significant Opportunities For Corruption If Electors Are Unbound.
III. ANY RULING FOR THE ELECTORS SHOULD NOT TAKE EFFECT UNTIL AFTER THE 2020 ELECTION.

CONCLUSION","CONCLUSION 
For these reasons, the Court should affirm the 
Washington Supreme Court in No. 19-465 and reverse 
the Tenth Circuit in No. 19-518.  
 
 
 
 
 
     Respectfully submitted,  
 
PAUL M. SMITH 
ADAV NOTI 
DAVID KOLKER 
CAMPAIGN LEGAL CENTER 
1101 14th Street, N.W. 
Suite 400 
Washington, D.C. 20005 
TOBIAS S. LOSS-EATON * 
JOHN L. GIBBONS 
CODY L. REAVES 
SIDLEY AUSTIN LLP 
1501 K Street, N.W. 
Washington, D.C. 20005 
(202) 736-8000 
tlosseaton@sidley.com 
Counsel for Amici Curiae 
April 8, 2020   
 
    * Counsel of Record",http://www.supremecourt.gov/DocketPDF/19/19-465/141108/20200408124706333_Campaign%20Legal%20Center%20and%20Issue%20One%20Amicus.pdf,True,Affirm,5.0,rl3315
scotus_filing_39996,"
ARGUMENT

I. The FTC Has Increasingly Wielded Section 13(b) To Obtain Monetary Relief In Antitrust Cases.

II. The FTC’s Antitrust Authority Confirms That Section 13(b) Does Not Authorize Monetary Relief.

CONCLUSION","CONCLUSION 
For the foregoing reasons, the judgment of the 
court of appeals in No. 19-508 should be reversed, and 
the judgment of the court of appeals in No. 19-825 
should be affirmed. 
 
Respectfully submitted, 
ALFR",http://www.supremecourt.gov/DocketPDF/19/19-508/156631/20201002131725210_2020-10-02%20Surescripts%20Amicus%20Br%20in%2019-508%20and%2019-825.pdf,True,Reverse,5.0,rl3315
scotus_filing_39998,"
Interest of Amici Curiae
Summary of Argument

Argument

I. This Court Should Bring Certainty to Businesses by Rejecting the FTC’s Assertion of Authority to Seek Monetary Awards Under Section 13(b.

A. The FTC Has Increasingly Sought Monetary Relief Under Section 13(b), Amplifying Its Effect on Businesses.
B. The FTC’s Failure to Provide Businesses with Fair Notice of Prohibited Conduct Before Seeking Monetary Sanctions Chills Commerce.
II. This Court Should Construe Section 13(b) According To Its Plain Language, Which Authorizes Only Injunctive Relief.

Conclusion","CONCLUSION 
For the foregoing reasons, the Court should hold 
that Section 13(b) of the FTC Act does not authorize 
the FTC to seek restitution, disgorgement, or any 
other form of retrospective monetary relief. 
Respectfully submitted, 
 
DARYL JOSEFFER 
TARA S. MORRISSEY 
U.S. CHAMBER  
LITIGATION CENTER 
1615 H Street NW 
Washington, DC 20062 
(202) 463-5337 
Counsel for the Chamber 
of Commerce of the United 
States of America 
 
 
STEPHANIE A. MARTZ 
NATIONAL RETAIL 
FEDERATION 
1101 New York Ave. 
Suite 1200 
Washington, DC 20005 
(202) 626-8106 
ILANA H. EISENSTEIN 
     Counsel of",http://www.supremecourt.gov/DocketPDF/19/19-508/156629/20201002130714167_19-508_19-825%20Chamber%20Of%20Commerce%20Amicus.pdf,True,Rmand,5.0,rl3315
